Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1099995611305254912,"We have a State of Emergency at our Southern Border. Border Patrol, our Military and local Law Enforcement are doing a great job, but without the Wall, which is now under major construction, you cannot have Border Security. Drugs, Gangs and Human Trafficking must be stopped!",Donald J. Trump,realDonaldTrump,Mon Feb 25 11:32:45 +0000 2019,92568,19931,English,Twitter for iPhone,Tweet,,0,0,0
1099996565551439872,"Highly respected Senator Richard Burr, head of Senate Intelligence, said, after interviewing over 200 witnesses and studying over 2 million pages of documents, “WE HAVE FOUND NO COLLUSION BETWEEN THE TRUMP CAMPAIGN AND RUSSIA.” The Witch Hunt, so bad for our Country, must end!",Donald J. Trump,realDonaldTrump,Mon Feb 25 11:36:32 +0000 2019,0,34779,English,Twitter for iPhone,Retweet,,0,0,0
1100000030319169537,"Be nice if Spike Lee could read his notes, or better yet not have to use notes at all, when doing his racist hit on your President, who has done more for African Americans (Criminal Justice Reform, Lowest Unemployment numbers in History, Tax Cuts,etc.) than almost any other Pres!",Donald J. Trump,realDonaldTrump,Mon Feb 25 11:50:18 +0000 2019,155772,31406,English,Twitter for iPhone,Tweet,,0,0,0
1100002139282309121,"Oil prices getting too high. OPEC, please relax and take it easy. World cannot take a price hike - fragile!",Donald J. Trump,realDonaldTrump,Mon Feb 25 11:58:41 +0000 2019,87506,17991,English,Twitter for iPhone,Tweet,,0,0,0
1100002435395973121,This Admin is committed to ensuring more Americans have the skills needed to secure better jobs in our strong economy.  I look forward to participating on a panel to discuss our work and hear what is happening on a State level. #NGA,Donald J. Trump,realDonaldTrump,Mon Feb 25 11:59:52 +0000 2019,0,7363,English,Twitter for iPhone,Retweet,,0,1,0
1100010251791859712,"So funny to watch people who have failed for years, they got NOTHING, telling me how to negotiate with North Korea. But thanks anyway!",Donald J. Trump,realDonaldTrump,Mon Feb 25 12:30:55 +0000 2019,0,35818,English,Twitter for iPhone,Retweet,,0,0,0
1100012620441100290,"Meeting for breakfast with our Nation’s Governors - then off to Vietnam for a very important Summit with Kim Jong Un. With complete Denuclearization, North Korea will rapidly become an Economic Powerhouse. Without it, just more of the same. Chairman Kim will make a wise decision!",Donald J. Trump,realDonaldTrump,Mon Feb 25 12:40:20 +0000 2019,76941,15989,English,Twitter for iPhone,Tweet,,0,0,0
1100015815515082752,"Former Senator Harry Reid (he got thrown out) is working hard to put a good spin on his failed career. He led through lies and deception, only to be replaced by another beauty, Cryin’ Chuck Schumer. Some things just never change!",Donald J. Trump,realDonaldTrump,Mon Feb 25 12:53:02 +0000 2019,102568,23585,English,Twitter for iPhone,Tweet,,0,0,0
1100017237228949506,"I hope our great Republican Senators don’t get led down the path of weak and ineffective Border Security. Without strong Borders, we don’t have a Country - and the voters are on board with us. Be strong and smart, don’t fall into the Democrats “trap” of Open Borders and Crime!",Donald J. Trump,realDonaldTrump,Mon Feb 25 12:58:41 +0000 2019,119931,29559,English,Twitter for iPhone,Tweet,,0,0,0
1100048114382266374,“Why on earth would any Republican vote not to put up a Wall or against Border Security. Please explain that to me?” @Varneyco,Donald J. Trump,realDonaldTrump,Mon Feb 25 15:01:23 +0000 2019,107468,22628,English,Twitter for iPhone,Tweet,,0,0,1
1100050798015401984,Since my election as President the Dow Jones is up 43% and the NASDAQ Composite almost 50%. Great news for your 401(k)s as they continue to grow. We are bringing back America faster than anyone thought possible!,Donald J. Trump,realDonaldTrump,Mon Feb 25 15:12:02 +0000 2019,120790,25988,English,Twitter for iPhone,Tweet,,0,0,0
1100105732450443265,"Congratulations to @DJohnsonPGA on his 20th PGA Tour WIN. Not only is Dustin a truly great golfer, he is a wonderful guy. Big year ahead for Dustin!",Donald J. Trump,realDonaldTrump,Mon Feb 25 18:50:20 +0000 2019,66564,9359,English,Twitter for iPhone,Tweet,,0,0,1
1100110409736978432,"It is my honor today to announce that Danny Burch, a United States citizen who has been held hostage in Yemen for 18 months, has been recovered and reunited with his wife and children. I appreciate the support of the United Arab Emirates in bringing Danny home...",Donald J. Trump,realDonaldTrump,Mon Feb 25 19:08:55 +0000 2019,156030,31574,English,Twitter for iPhone,Tweet,,0,0,0
1100110413209858048,"...Danny’s recovery reflects the best of what the United States &amp; its partners can accomplish.
We work every day to bring Americans home. We maintain constant and intensive diplomatic, intelligence, and law enforcement cooperation within the United States Government and with...",Donald J. Trump,realDonaldTrump,Mon Feb 25 19:08:56 +0000 2019,87559,14718,English,Twitter for iPhone,Reply,,0,0,0
1100110416812724224,"...our foreign partners. Recovering American hostages is a priority of my Admin, and with Danny’s release, we have now secured freedom for 20 American captives since my election victory. We will not rest as we continue our work to bring the remaining American hostages back home!",Donald J. Trump,realDonaldTrump,Mon Feb 25 19:08:57 +0000 2019,96796,17577,English,Twitter for iPhone,Reply,,0,0,0
1100126391729774592,China Trade Deal (and more) in advanced stages. Relationship between our two Countries is very strong. I have therefore agreed to delay U.S. tariff hikes. Let’s see what happens?,Donald J. Trump,realDonaldTrump,Mon Feb 25 20:12:25 +0000 2019,79816,16008,English,Twitter for iPhone,Tweet,,0,0,0
1100127553203798016,Heading over to Vietnam for my meeting with Kim Jong Un. Looking forward to a very productive Summit!,Donald J. Trump,realDonaldTrump,Mon Feb 25 20:17:02 +0000 2019,108893,18634,English,Twitter for iPhone,Tweet,,0,0,0
1100184874466664448,"If a deal is made with China, our great American Farmers will be treated better than they have ever been treated before!",Donald J. Trump,realDonaldTrump,Tue Feb 26 00:04:49 +0000 2019,111746,21502,English,Twitter for iPhone,Tweet,,0,0,0
1100211495223218176,Senate Democrats just voted against legislation to prevent the killing of newborn infant children. The Democrat position on abortion is now so extreme that they don’t mind executing babies AFTER birth....,Donald J. Trump,realDonaldTrump,Tue Feb 26 01:50:36 +0000 2019,202910,65666,English,Twitter for iPhone,Tweet,,0,0,0
1100211499350450176,"....This will be remembered as one of the most shocking votes in the history of Congress. If there is one thing we should all agree on, it’s protecting the lives of innocent babies.",Donald J. Trump,realDonaldTrump,Tue Feb 26 01:50:37 +0000 2019,205280,53057,English,Twitter for iPhone,Reply,,0,0,0
1100412227662708737,"Just arrived in Vietnam. Thank you to all of the people for the great reception in Hanoi. Tremendous crowds, and so much love!",Donald J. Trump,realDonaldTrump,Tue Feb 26 15:08:14 +0000 2019,170119,27027,English,Twitter for iPhone,Tweet,,0,0,0
1100584141274398720,"Vietnam is thriving like few places on earth. North Korea would be the same, and very quickly, if it would denuclearize. The potential is AWESOME, a great opportunity, like almost none other in history, for my friend Kim Jong Un. We will know fairly soon - Very Interesting!",Donald J. Trump,realDonaldTrump,Wed Feb 27 02:31:21 +0000 2019,108171,22498,English,Twitter for iPhone,Tweet,,0,0,0
1100585431211618310,The Democrats should stop talking about what I should do with North Korea and ask themselves instead why they didn’t do “it” during eight years of the Obama Administration?,Donald J. Trump,realDonaldTrump,Wed Feb 27 02:36:29 +0000 2019,188830,42284,English,Twitter for iPhone,Tweet,,0,0,0
1100664733588484096,"....This will be remembered as one of the most shocking votes in the history of Congress. If there is one thing we should all agree on, it’s protecting the lives of innocent babies.",Donald J. Trump,realDonaldTrump,Wed Feb 27 07:51:36 +0000 2019,0,53057,English,Twitter for iPhone,Retweet,,0,0,0
1100664742815899648,Senate Democrats just voted against legislation to prevent the killing of newborn infant children. The Democrat position on abortion is now so extreme that they don’t mind executing babies AFTER birth....,Donald J. Trump,realDonaldTrump,Wed Feb 27 07:51:38 +0000 2019,0,65666,English,Twitter for iPhone,Retweet,,0,0,0
1100664978955272193,No I did not. I support a minimum wage. I do not however believe in a minimum guarantee for people “unwilling to work” which was the question asked of me. https://t.co/NTzw8Bimaj,Donald J. Trump,realDonaldTrump,Wed Feb 27 07:52:35 +0000 2019,0,19595,English,Twitter for iPhone,Retweet,,1,0,0
1100666476422410240,"I have now spent more time in Vietnam than Da Nang Dick Blumenthal, the third rate Senator from Connecticut (how is Connecticut doing?). His war stories of his heroism in Vietnam were a total fraud - he was never even there. We talked about it today with Vietnamese leaders!",Donald J. Trump,realDonaldTrump,Wed Feb 27 07:58:32 +0000 2019,160602,38291,English,Twitter for iPhone,Tweet,,0,0,0
